"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,6381.67,,
"GRC","Greece","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,6667.565,,
"GRC","Greece","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,4137.846,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,198.057,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,243.309,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,239.58,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,249.339,,
"GRC","Greece","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,149.952,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,24660.92,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,22287.48,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,16949.2,"E","Estimated value"
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,16735.42,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,16310.15,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,16650.64,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,15938.08,,
"HUN","Hungary","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,18369.59,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,580.265,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,682.311,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,1360.181,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,1246.915,,
"HUN","Hungary","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,1384.946,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,16155.16,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,15627.84,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,15290.46,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,14691.16,,
"HUN","Hungary","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,16984.64,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1615.513,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1575.329,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1549.74,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,1496.955,,
"HUN","Hungary","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,1737.458,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,67.761,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,65.172,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,60.096,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,54.484,,
"HUN","Hungary","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,57.338,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,501.426,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,772.584,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,510.941,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,529.351,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,815.148,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,1067.319,,
"ISL","Iceland","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,1293.511,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,3.924,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,2.231,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,7.893,,
"ISL","Iceland","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,13.628,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,507.017,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,529.351,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,812.917,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,1059.426,,
"ISL","Iceland","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,1279.883,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1582.746,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1625.571,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2473.955,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,3189.025,,
"ISL","Iceland","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,3801.143,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,35.6,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,36.111,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,52.16,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,61.23,,
"ISL","Iceland","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,67.686,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,24499.14,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,29599.18,"E","Estimated value"
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,22502.82,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,19807.59,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,12713.02,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,15166.83,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,15251.69,,
"IRL","Ireland","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,13986.76,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,724.639,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,1268.535,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,1958.122,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,1523.551,,
"IRL","Ireland","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,792.112,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,19082.95,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,11444.49,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,13208.71,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,13728.14,,
"IRL","Ireland","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,13194.64,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,4189.669,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,2491.346,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2843.371,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2896.478,,
"IRL","Ireland","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2716.615,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,81.846,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,48.592,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,50.942,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,41.45,,
"IRL","Ireland","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,33.541,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,139806.1,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,155025,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,179257.5,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,158627.6,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,154427,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,157870.3,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,163827.8,,
"ITA","Italy","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,172502.8,,
"ITA","Italy","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,14026.4,,
"ITA","Italy","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,21420.35,,
"ITA","Italy","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,26652.72,,
"ITA","Italy","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,26520.08,,
"ITA","Italy","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,26684.78,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,144601.2,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,133006.7,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,131217.6,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,137307.8,,
"ITA","Italy","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,145818,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,2417.296,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,2209.735,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2175.333,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2284.077,,
"ITA","Italy","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2435.284,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,62.365,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,58.712,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,59.011,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,60.491,,
"ITA","Italy","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,62.606,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","1990","1990","TONNE","Tonnes","3","Thousands",,,446164,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,460833,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,454681,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,447199,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,466271,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,470376,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,474720,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,470024,,
"JPN","Japan","TOTAL","Total amounts of primary waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,469816,,
